,forecast_date,high_temp,low_temp,precip_prob,wind_stats,date,day,actual_high,actual_low,actual_precip,year,month
1331,2021-12-27 00:00:00,44,43,0.4,ENE 6 mph,2021-12-29,29,44.0,41.0,0.15,2021,12
1332,2021-12-27 00:00:00,48,42,0.58,NE 6 mph,2021-12-30,30,49.0,43.0,0.05,2021,12
1333,2021-12-27 00:00:00,52,42,0.12,WNW 6 mph,2021-12-31,31,53.0,48.0,0.0,2021,12
1334,2021-12-27 00:00:00,52,48,0.76,ESE 7 mph,2022-01-01,1,56.0,50.0,0.7900000000000003,2022,1
1335,2021-12-27 00:00:00,52,29,0.42,WNW 11 mph,2022-01-02,2,,,,2022,1
1336,2021-12-27 00:00:00,34,26,0.23,NW 13 mph,2022-01-03,3,33.0,22.0,0.0,2022,1
1337,2021-12-27 00:00:00,37,28,0.01,WNW 9 mph,2022-01-04,4,,,,2022,1
1338,2021-12-27 00:00:00,39,33,0.12,NW 7 mph,2022-01-05,5,47.0,32.0,0.23000000000000004,2022,1
1339,2021-12-27 00:00:00,44,37,0.33,W 7 mph,2022-01-06,6,40.0,34.0,0.0,2022,1
1340,2021-12-27 00:00:00,41,30,0.36,W 10 mph,2022-01-07,7,33.0,26.0,0.38,2022,1
1341,2021-12-27 00:00:00,38,28,0.21,WNW 10 mph,2022-01-08,8,30.0,20.0,0.0,2022,1
1342,2021-12-27 00:00:00,34,30,0.37,NW 7 mph,2022-01-09,9,39.0,29.0,0.1,2022,1
1343,2021-12-27 00:00:00,41,29,0.24,WNW 11 mph,2022-01-10,10,42.0,28.0,0.0,2022,1
1344,2021-12-28 00:00:00,46,43,0.34,NE 7 mph,2021-12-29,29,44.0,41.0,0.15,2021,12
1345,2021-12-28 00:00:00,49,44,0.24,NE 4 mph,2021-12-30,30,49.0,43.0,0.05,2021,12
1346,2021-12-28 00:00:00,53,48,0.2,SSW 4 mph,2021-12-31,31,53.0,48.0,0.0,2021,12
1347,2021-12-28 00:00:00,58,54,0.79,S 9 mph,2022-01-01,1,56.0,50.0,0.7900000000000003,2022,1
1348,2021-12-28 00:00:00,57,27,0.55,WNW 18 mph,2022-01-02,2,,,,2022,1
1349,2021-12-28 00:00:00,33,27,0.0,WNW 12 mph,2022-01-03,3,33.0,22.0,0.0,2022,1
1350,2021-12-28 00:00:00,38,29,0.01,W 8 mph,2022-01-04,4,,,,2022,1
1351,2021-12-28 00:00:00,41,37,0.24,SSW 7 mph,2022-01-05,5,47.0,32.0,0.23000000000000004,2022,1
1352,2021-12-28 00:00:00,48,41,0.24,SSW 10 mph,2022-01-06,6,40.0,34.0,0.0,2022,1
1353,2021-12-28 00:00:00,46,35,0.34,WSW 11 mph,2022-01-07,7,33.0,26.0,0.38,2022,1
1354,2021-12-28 00:00:00,43,32,0.24,WNW 9 mph,2022-01-08,8,30.0,20.0,0.0,2022,1
1355,2021-12-28 00:00:00,42,33,0.24,WNW 7 mph,2022-01-09,9,39.0,29.0,0.1,2022,1
1356,2021-12-28 00:00:00,38,28,0.17,NW 10 mph,2022-01-10,10,42.0,28.0,0.0,2022,1
1357,2021-12-28 00:00:00,35,28,0.21,NW 8 mph,2022-01-11,11,21.0,15.0,0.0,2022,1
1358,2021-12-29 00:00:00,49,45,0.24,NE 4 mph,2021-12-30,30,49.0,43.0,0.05,2021,12
1359,2021-12-29 00:00:00,52,48,0.2,WSW 5 mph,2021-12-31,31,53.0,48.0,0.0,2021,12
1360,2021-12-29 00:00:00,56,51,0.91,SSE 9 mph,2022-01-01,1,56.0,50.0,0.7900000000000003,2022,1
1361,2021-12-29 00:00:00,55,26,0.5,WNW 18 mph,2022-01-02,2,,,,2022,1
1362,2021-12-29 00:00:00,34,28,0.02,NW 13 mph,2022-01-03,3,33.0,22.0,0.0,2022,1
1363,2021-12-29 00:00:00,41,33,0.02,WSW 7 mph,2022-01-04,4,,,,2022,1
1364,2021-12-29 00:00:00,49,42,0.15,SSW 8 mph,2022-01-05,5,47.0,32.0,0.23000000000000004,2022,1
1365,2021-12-29 00:00:00,52,46,0.24,S 8 mph,2022-01-06,6,40.0,34.0,0.0,2022,1
1366,2021-12-29 00:00:00,48,33,0.33,W 10 mph,2022-01-07,7,33.0,26.0,0.38,2022,1
1367,2021-12-29 00:00:00,39,30,0.24,WNW 10 mph,2022-01-08,8,30.0,20.0,0.0,2022,1
1368,2021-12-29 00:00:00,39,33,0.24,WNW 6 mph,2022-01-09,9,39.0,29.0,0.1,2022,1
1369,2021-12-29 00:00:00,39,29,0.24,W 7 mph,2022-01-10,10,42.0,28.0,0.0,2022,1
1370,2021-12-29 00:00:00,37,27,0.35,NW 8 mph,2022-01-11,11,21.0,15.0,0.0,2022,1
1371,2021-12-29 00:00:00,36,27,0.19,NW 9 mph,2022-01-12,12,39.0,21.0,0.0,2022,1
1372,2021-12-30 00:00:00,54,49,0.15,SW 6 mph,2021-12-31,31,53.0,48.0,0.0,2021,12
1373,2021-12-30 00:00:00,56,55,0.73,S 8 mph,2022-01-01,1,56.0,50.0,0.7900000000000003,2022,1
1374,2021-12-30 00:00:00,59,29,0.24,W 16 mph,2022-01-02,2,,,,2022,1
1375,2021-12-30 00:00:00,34,27,0.15,NW 14 mph,2022-01-03,3,33.0,22.0,0.0,2022,1
1376,2021-12-30 00:00:00,41,36,0.02,WSW 8 mph,2022-01-04,4,,,,2022,1
1377,2021-12-30 00:00:00,50,37,0.24,SW 12 mph,2022-01-05,5,47.0,32.0,0.23000000000000004,2022,1
1378,2021-12-30 00:00:00,44,36,0.16,NW 9 mph,2022-01-06,6,40.0,34.0,0.0,2022,1
1379,2021-12-30 00:00:00,39,23,0.24,WNW 16 mph,2022-01-07,7,33.0,26.0,0.38,2022,1
1380,2021-12-30 00:00:00,33,28,0.04,NW 10 mph,2022-01-08,8,30.0,20.0,0.0,2022,1
1381,2021-12-30 00:00:00,41,36,0.35,SSW 7 mph,2022-01-09,9,39.0,29.0,0.1,2022,1
1382,2021-12-30 00:00:00,40,24,0.3,WNW 10 mph,2022-01-10,10,42.0,28.0,0.0,2022,1
1383,2021-12-30 00:00:00,33,26,0.06,NW 10 mph,2022-01-11,11,21.0,15.0,0.0,2022,1
1384,2021-12-30 00:00:00,35,28,0.13,W 9 mph,2022-01-12,12,39.0,21.0,0.0,2022,1
1385,2021-12-30 00:00:00,39,28,0.19,WNW 8 mph,2022-01-13,13,48.0,35.0,0.0,2022,1
1386,2021-12-31 00:00:00,55,52,0.98,S 6 mph,2022-01-01,1,56.0,50.0,0.7900000000000003,2022,1
1387,2021-12-31 00:00:00,56,29,0.24,WNW 13 mph,2022-01-02,2,,,,2022,1
1388,2021-12-31 00:00:00,34,26,0.05,NNW 15 mph,2022-01-03,3,33.0,22.0,0.0,2022,1
1389,2021-12-31 00:00:00,39,35,0.02,SW 9 mph,2022-01-04,4,,,,2022,1
1390,2021-12-31 00:00:00,49,37,0.23,SW 11 mph,2022-01-05,5,47.0,32.0,0.23000000000000004,2022,1
1391,2021-12-31 00:00:00,45,34,0.19,NNW 8 mph,2022-01-06,6,40.0,34.0,0.0,2022,1
1392,2021-12-31 00:00:00,36,24,0.45,WNW 16 mph,2022-01-07,7,33.0,26.0,0.38,2022,1
1393,2021-12-31 00:00:00,34,28,0.03,WNW 10 mph,2022-01-08,8,30.0,20.0,0.0,2022,1
1394,2021-12-31 00:00:00,43,36,0.24,SW 7 mph,2022-01-09,9,39.0,29.0,0.1,2022,1
1395,2021-12-31 00:00:00,40,24,0.24,WNW 9 mph,2022-01-10,10,42.0,28.0,0.0,2022,1
1396,2021-12-31 00:00:00,31,24,0.08,NW 10 mph,2022-01-11,11,21.0,15.0,0.0,2022,1
1397,2021-12-31 00:00:00,34,24,0.04,W 7 mph,2022-01-12,12,39.0,21.0,0.0,2022,1
1398,2021-12-31 00:00:00,31,23,0.16,NNW 8 mph,2022-01-13,13,48.0,35.0,0.0,2022,1
1399,2021-12-31 00:00:00,38,30,0.17,NNW 7 mph,2022-01-14,14,42.0,21.0,0.0,2022,1
1400,2022-01-01 00:00:00,56,30,0.24,NW 10 mph,2022-01-02,2,,,,2022,1
1401,2022-01-01 00:00:00,32,23,0.14,N 14 mph,2022-01-03,3,33.0,22.0,0.0,2022,1
1402,2022-01-01 00:00:00,37,31,0.02,WSW 7 mph,2022-01-04,4,,,,2022,1
1403,2022-01-01 00:00:00,48,38,0.55,SSW 9 mph,2022-01-05,5,47.0,32.0,0.23000000000000004,2022,1
1404,2022-01-01 00:00:00,41,32,0.03,W 12 mph,2022-01-06,6,40.0,34.0,0.0,2022,1
1405,2022-01-01 00:00:00,35,23,0.42,NW 13 mph,2022-01-07,7,33.0,26.0,0.38,2022,1
1406,2022-01-01 00:00:00,33,27,0.02,WNW 10 mph,2022-01-08,8,30.0,20.0,0.0,2022,1
1407,2022-01-01 00:00:00,43,39,0.32,SW 9 mph,2022-01-09,9,39.0,29.0,0.1,2022,1
1408,2022-01-01 00:00:00,42,20,0.31,WNW 12 mph,2022-01-10,10,42.0,28.0,0.0,2022,1
1409,2022-01-01 00:00:00,30,22,0.04,NW 11 mph,2022-01-11,11,21.0,15.0,0.0,2022,1
1410,2022-01-01 00:00:00,28,23,0.14,WNW 8 mph,2022-01-12,12,39.0,21.0,0.0,2022,1
1411,2022-01-01 00:00:00,33,26,0.13,WNW 7 mph,2022-01-13,13,48.0,35.0,0.0,2022,1
1412,2022-01-01 00:00:00,37,29,0.19,WNW 8 mph,2022-01-14,14,42.0,21.0,0.0,2022,1
1413,2022-01-01 00:00:00,38,29,0.19,NW 6 mph,2022-01-15,15,,,,2022,1
1414,2022-01-02 00:00:00,32,22,0.43,N 15 mph,2022-01-03,3,33.0,22.0,0.0,2022,1
1415,2022-01-02 00:00:00,37,30,0.01,WSW 7 mph,2022-01-04,4,,,,2022,1
1416,2022-01-02 00:00:00,44,37,0.65,SW 8 mph,2022-01-05,5,47.0,32.0,0.23000000000000004,2022,1
1417,2022-01-02 00:00:00,40,33,0.02,W 11 mph,2022-01-06,6,40.0,34.0,0.0,2022,1
1418,2022-01-02 00:00:00,37,25,0.46,WNW 13 mph,2022-01-07,7,33.0,26.0,0.38,2022,1
1419,2022-01-02 00:00:00,35,31,0.02,WNW 9 mph,2022-01-08,8,30.0,20.0,0.0,2022,1
1420,2022-01-02 00:00:00,42,34,0.33,SW 8 mph,2022-01-09,9,39.0,29.0,0.1,2022,1
1421,2022-01-02 00:00:00,36,19,0.2,NW 11 mph,2022-01-10,10,42.0,28.0,0.0,2022,1
1422,2022-01-02 00:00:00,25,22,0.01,NW 8 mph,2022-01-11,11,21.0,15.0,0.0,2022,1
1423,2022-01-02 00:00:00,33,25,0.07,WNW 7 mph,2022-01-12,12,39.0,21.0,0.0,2022,1
1424,2022-01-02 00:00:00,34,28,0.14,NW 6 mph,2022-01-13,13,48.0,35.0,0.0,2022,1
1425,2022-01-02 00:00:00,39,30,0.22,NW 6 mph,2022-01-14,14,42.0,21.0,0.0,2022,1
1426,2022-01-02 00:00:00,39,27,0.24,NW 7 mph,2022-01-15,15,,,,2022,1
1427,2022-01-02 00:00:00,37,29,0.24,NW 7 mph,2022-01-16,16,37.0,10.0,0.34,2022,1
1428,2022-01-04 00:00:00,44,33,0.72,SW 8 mph,2022-01-05,5,47.0,32.0,0.23000000000000004,2022,1
1429,2022-01-04 00:00:00,38,30,0.02,W 11 mph,2022-01-06,6,40.0,34.0,0.0,2022,1
1430,2022-01-04 00:00:00,34,23,0.81,NW 14 mph,2022-01-07,7,33.0,26.0,0.38,2022,1
1431,2022-01-04 00:00:00,32,26,0.01,WNW 9 mph,2022-01-08,8,30.0,20.0,0.0,2022,1
1432,2022-01-04 00:00:00,43,34,0.65,SW 11 mph,2022-01-09,9,39.0,29.0,0.1,2022,1
1433,2022-01-04 00:00:00,38,17,0.11,WNW 14 mph,2022-01-10,10,42.0,28.0,0.0,2022,1
1434,2022-01-04 00:00:00,23,19,0.0,NW 12 mph,2022-01-11,11,21.0,15.0,0.0,2022,1
1435,2022-01-04 00:00:00,33,28,0.01,WSW 7 mph,2022-01-12,12,39.0,21.0,0.0,2022,1
1436,2022-01-04 00:00:00,37,31,0.13,NNW 6 mph,2022-01-13,13,48.0,35.0,0.0,2022,1
1437,2022-01-04 00:00:00,39,31,0.24,NNW 7 mph,2022-01-14,14,42.0,21.0,0.0,2022,1
1438,2022-01-04 00:00:00,38,28,0.24,NNW 6 mph,2022-01-15,15,,,,2022,1
1439,2022-01-04 00:00:00,33,23,0.24,NW 8 mph,2022-01-16,16,37.0,10.0,0.34,2022,1
1440,2022-01-04 00:00:00,32,25,0.14,NW 9 mph,2022-01-17,17,44.0,34.0,1.1899999999999995,2022,1
1441,2022-01-04 00:00:00,36,26,0.15,NW 8 mph,2022-01-18,18,36.0,30.0,0.0,2022,1
1442,2022-01-06 00:00:00,35,22,0.8,NW 15 mph,2022-01-07,7,33.0,26.0,0.38,2022,1
1443,2022-01-06 00:00:00,32,27,0.01,WNW 10 mph,2022-01-08,8,30.0,20.0,0.0,2022,1
1444,2022-01-06 00:00:00,39,28,0.54,SW 12 mph,2022-01-09,9,39.0,29.0,0.1,2022,1
1445,2022-01-06 00:00:00,34,17,0.02,WNW 11 mph,2022-01-10,10,42.0,28.0,0.0,2022,1
1446,2022-01-06 00:00:00,19,13,0.0,NNW 14 mph,2022-01-11,11,21.0,15.0,0.0,2022,1
1447,2022-01-06 00:00:00,34,29,0.06,SSW 6 mph,2022-01-12,12,39.0,21.0,0.0,2022,1
1448,2022-01-06 00:00:00,41,29,0.2,WNW 5 mph,2022-01-13,13,48.0,35.0,0.0,2022,1
1449,2022-01-06 00:00:00,42,34,0.18,NNE 5 mph,2022-01-14,14,42.0,21.0,0.0,2022,1
1450,2022-01-06 00:00:00,43,28,0.31,N 6 mph,2022-01-15,15,,,,2022,1
1451,2022-01-06 00:00:00,35,25,0.24,NW 9 mph,2022-01-16,16,37.0,10.0,0.34,2022,1
1452,2022-01-06 00:00:00,35,27,0.15,NW 8 mph,2022-01-17,17,44.0,34.0,1.1899999999999995,2022,1
1453,2022-01-06 00:00:00,37,25,0.34,NNW 6 mph,2022-01-18,18,36.0,30.0,0.0,2022,1
1454,2022-01-06 00:00:00,36,29,0.15,NW 9 mph,2022-01-19,19,49.0,29.0,0.0,2022,1
1455,2022-01-06 00:00:00,39,31,0.24,NW 7 mph,2022-01-20,20,45.0,23.0,0.30000000000000004,2022,1
1456,2022-01-07 00:00:00,30,27,0.02,WNW 10 mph,2022-01-08,8,30.0,20.0,0.0,2022,1
1457,2022-01-07 00:00:00,39,27,0.48,SW 13 mph,2022-01-09,9,39.0,29.0,0.1,2022,1
1458,2022-01-07 00:00:00,33,16,0.02,WNW 11 mph,2022-01-10,10,42.0,28.0,0.0,2022,1
1459,2022-01-07 00:00:00,19,12,0.0,NNW 15 mph,2022-01-11,11,21.0,15.0,0.0,2022,1
1460,2022-01-07 00:00:00,30,28,0.01,SW 7 mph,2022-01-12,12,39.0,21.0,0.0,2022,1
1461,2022-01-07 00:00:00,41,28,0.1,W 7 mph,2022-01-13,13,48.0,35.0,0.0,2022,1
1462,2022-01-07 00:00:00,41,32,0.09,NNW 7 mph,2022-01-14,14,42.0,21.0,0.0,2022,1
1463,2022-01-07 00:00:00,39,35,0.24,NE 6 mph,2022-01-15,15,,,,2022,1
1464,2022-01-07 00:00:00,39,30,0.34,NW 9 mph,2022-01-16,16,37.0,10.0,0.34,2022,1
1465,2022-01-07 00:00:00,37,28,0.24,WNW 9 mph,2022-01-17,17,44.0,34.0,1.1899999999999995,2022,1
1466,2022-01-07 00:00:00,39,30,0.24,WNW 7 mph,2022-01-18,18,36.0,30.0,0.0,2022,1
1467,2022-01-07 00:00:00,40,29,0.24,WNW 7 mph,2022-01-19,19,49.0,29.0,0.0,2022,1
1468,2022-01-07 00:00:00,37,29,0.24,NW 8 mph,2022-01-20,20,45.0,23.0,0.30000000000000004,2022,1
1469,2022-01-07 00:00:00,36,26,0.4,NNW 8 mph,2022-01-21,21,,,,2022,1
1470,2022-01-08 00:00:00,40,26,0.63,SW 13 mph,2022-01-09,9,39.0,29.0,0.1,2022,1
1471,2022-01-08 00:00:00,28,14,0.02,WNW 13 mph,2022-01-10,10,42.0,28.0,0.0,2022,1
1472,2022-01-08 00:00:00,18,14,0.01,NW 14 mph,2022-01-11,11,21.0,15.0,0.0,2022,1
1473,2022-01-08 00:00:00,35,26,0.02,SW 13 mph,2022-01-12,12,39.0,21.0,0.0,2022,1
1474,2022-01-08 00:00:00,39,30,0.06,NW 5 mph,2022-01-13,13,48.0,35.0,0.0,2022,1
1475,2022-01-08 00:00:00,38,29,0.1,NNW 8 mph,2022-01-14,14,42.0,21.0,0.0,2022,1
1476,2022-01-08 00:00:00,35,31,0.34,NE 7 mph,2022-01-15,15,,,,2022,1
1477,2022-01-08 00:00:00,38,26,0.35,NW 9 mph,2022-01-16,16,37.0,10.0,0.34,2022,1
1478,2022-01-08 00:00:00,37,24,0.24,WNW 9 mph,2022-01-17,17,44.0,34.0,1.1899999999999995,2022,1
1479,2022-01-08 00:00:00,37,27,0.1,NW 8 mph,2022-01-18,18,36.0,30.0,0.0,2022,1
1480,2022-01-08 00:00:00,36,28,0.24,NNW 10 mph,2022-01-19,19,49.0,29.0,0.0,2022,1
1481,2022-01-08 00:00:00,37,28,0.24,NW 8 mph,2022-01-20,20,45.0,23.0,0.30000000000000004,2022,1
1482,2022-01-08 00:00:00,37,26,0.3,WNW 9 mph,2022-01-21,21,,,,2022,1
1483,2022-01-08 00:00:00,35,25,0.34,WNW 9 mph,2022-01-22,22,29.0,14.0,0.0,2022,1
1484,2022-01-09 00:00:00,27,14,0.01,WNW 12 mph,2022-01-10,10,42.0,28.0,0.0,2022,1
1485,2022-01-09 00:00:00,18,15,0.01,NW 13 mph,2022-01-11,11,21.0,15.0,0.0,2022,1
1486,2022-01-09 00:00:00,35,28,0.02,SW 11 mph,2022-01-12,12,39.0,21.0,0.0,2022,1
1487,2022-01-09 00:00:00,38,26,0.05,NW 4 mph,2022-01-13,13,48.0,35.0,0.0,2022,1
1488,2022-01-09 00:00:00,34,23,0.06,N 10 mph,2022-01-14,14,42.0,21.0,0.0,2022,1
1489,2022-01-09 00:00:00,31,29,0.24,NNE 9 mph,2022-01-15,15,,,,2022,1
1490,2022-01-09 00:00:00,35,26,0.39,NNW 11 mph,2022-01-16,16,37.0,10.0,0.34,2022,1
1491,2022-01-09 00:00:00,35,25,0.16,W 9 mph,2022-01-17,17,44.0,34.0,1.1899999999999995,2022,1
1492,2022-01-09 00:00:00,33,24,0.22,NW 8 mph,2022-01-18,18,36.0,30.0,0.0,2022,1
1493,2022-01-09 00:00:00,34,27,0.14,NW 7 mph,2022-01-19,19,49.0,29.0,0.0,2022,1
1494,2022-01-09 00:00:00,36,30,0.24,NW 5 mph,2022-01-20,20,45.0,23.0,0.30000000000000004,2022,1
1495,2022-01-09 00:00:00,35,23,0.4,NW 8 mph,2022-01-21,21,,,,2022,1
1496,2022-01-09 00:00:00,30,21,0.21,NW 10 mph,2022-01-22,22,29.0,14.0,0.0,2022,1
1497,2022-01-09 00:00:00,33,24,0.31,NW 8 mph,2022-01-23,23,36.0,24.0,0.02,2022,1
1498,2022-01-10 00:00:00,20,16,0.0,NW 15 mph,2022-01-11,11,21.0,15.0,0.0,2022,1
1499,2022-01-10 00:00:00,38,27,0.02,SW 12 mph,2022-01-12,12,39.0,21.0,0.0,2022,1
1500,2022-01-10 00:00:00,40,29,0.08,WSW 4 mph,2022-01-13,13,48.0,35.0,0.0,2022,1
1501,2022-01-10 00:00:00,31,13,0.13,N 13 mph,2022-01-14,14,42.0,21.0,0.0,2022,1
1502,2022-01-10 00:00:00,23,17,0.24,N 10 mph,2022-01-15,15,,,,2022,1
1503,2022-01-10 00:00:00,30,22,0.33,N 11 mph,2022-01-16,16,37.0,10.0,0.34,2022,1
1504,2022-01-10 00:00:00,31,24,0.19,NW 8 mph,2022-01-17,17,44.0,34.0,1.1899999999999995,2022,1
1505,2022-01-10 00:00:00,33,21,0.15,NW 10 mph,2022-01-18,18,36.0,30.0,0.0,2022,1
1506,2022-01-10 00:00:00,32,27,0.06,WNW 7 mph,2022-01-19,19,49.0,29.0,0.0,2022,1
1507,2022-01-10 00:00:00,38,30,0.43,NNW 6 mph,2022-01-20,20,45.0,23.0,0.30000000000000004,2022,1
1508,2022-01-10 00:00:00,36,25,0.46,NNW 10 mph,2022-01-21,21,,,,2022,1
1509,2022-01-10 00:00:00,35,23,0.04,WNW 10 mph,2022-01-22,22,29.0,14.0,0.0,2022,1
1510,2022-01-10 00:00:00,36,27,0.24,NW 7 mph,2022-01-23,23,36.0,24.0,0.02,2022,1
1511,2022-01-10 00:00:00,38,28,0.31,WNW 8 mph,2022-01-24,24,36.0,27.0,0.0,2022,1
1512,2022-01-11 00:00:00,40,29,0.02,SW 13 mph,2022-01-12,12,39.0,21.0,0.0,2022,1
1513,2022-01-11 00:00:00,40,31,0.09,WSW 4 mph,2022-01-13,13,48.0,35.0,0.0,2022,1
1514,2022-01-11 00:00:00,33,12,0.11,NNW 16 mph,2022-01-14,14,42.0,21.0,0.0,2022,1
1515,2022-01-11 00:00:00,19,10,0.0,NNW 13 mph,2022-01-15,15,,,,2022,1
1516,2022-01-11 00:00:00,27,21,0.04,N 7 mph,2022-01-16,16,37.0,10.0,0.34,2022,1
1517,2022-01-11 00:00:00,35,25,0.23,NW 10 mph,2022-01-17,17,44.0,34.0,1.1899999999999995,2022,1
1518,2022-01-11 00:00:00,34,21,0.06,WNW 12 mph,2022-01-18,18,36.0,30.0,0.0,2022,1
1519,2022-01-11 00:00:00,35,28,0.08,W 8 mph,2022-01-19,19,49.0,29.0,0.0,2022,1
1520,2022-01-11 00:00:00,41,24,0.3,W 8 mph,2022-01-20,20,45.0,23.0,0.30000000000000004,2022,1
1521,2022-01-11 00:00:00,32,22,0.3,NNW 8 mph,2022-01-21,21,,,,2022,1
1522,2022-01-11 00:00:00,32,25,0.13,NW 9 mph,2022-01-22,22,29.0,14.0,0.0,2022,1
1523,2022-01-11 00:00:00,35,21,0.35,WNW 7 mph,2022-01-23,23,36.0,24.0,0.02,2022,1
1524,2022-01-11 00:00:00,31,17,0.31,WNW 9 mph,2022-01-24,24,36.0,27.0,0.0,2022,1
1525,2022-01-11 00:00:00,29,19,0.24,WNW 8 mph,2022-01-25,25,42.0,29.0,0.0,2022,1
1526,2022-01-12 00:00:00,42,35,0.07,NE 3 mph,2022-01-13,13,48.0,35.0,0.0,2022,1
1527,2022-01-12 00:00:00,39,13,0.09,N 19 mph,2022-01-14,14,42.0,21.0,0.0,2022,1
1528,2022-01-12 00:00:00,21,12,0.0,NNW 12 mph,2022-01-15,15,,,,2022,1
1529,2022-01-12 00:00:00,29,27,0.16,NE 6 mph,2022-01-16,16,37.0,10.0,0.34,2022,1
1530,2022-01-12 00:00:00,44,27,0.88,SSW 23 mph,2022-01-17,17,44.0,34.0,1.1899999999999995,2022,1
1531,2022-01-12 00:00:00,34,23,0.03,WNW 13 mph,2022-01-18,18,36.0,30.0,0.0,2022,1
1532,2022-01-12 00:00:00,38,28,0.13,SW 7 mph,2022-01-19,19,49.0,29.0,0.0,2022,1
1533,2022-01-12 00:00:00,33,22,0.16,NNW 8 mph,2022-01-20,20,45.0,23.0,0.30000000000000004,2022,1
1534,2022-01-12 00:00:00,28,18,0.31,N 9 mph,2022-01-21,21,,,,2022,1
1535,2022-01-12 00:00:00,33,24,0.23,WNW 9 mph,2022-01-22,22,29.0,14.0,0.0,2022,1
1536,2022-01-12 00:00:00,31,18,0.14,W 8 mph,2022-01-23,23,36.0,24.0,0.02,2022,1
1537,2022-01-12 00:00:00,25,13,0.22,WNW 10 mph,2022-01-24,24,36.0,27.0,0.0,2022,1
1538,2022-01-12 00:00:00,23,14,0.24,WNW 9 mph,2022-01-25,25,42.0,29.0,0.0,2022,1
1539,2022-01-12 00:00:00,25,17,0.24,WNW 8 mph,2022-01-26,26,27.0,20.0,0.0,2022,1
1540,2022-01-13 00:00:00,40,14,0.06,N 18 mph,2022-01-14,14,42.0,21.0,0.0,2022,1
1541,2022-01-13 00:00:00,22,11,0.0,NNW 13 mph,2022-01-15,15,,,,2022,1
1542,2022-01-13 00:00:00,31,29,0.12,NE 7 mph,2022-01-16,16,37.0,10.0,0.34,2022,1
1543,2022-01-13 00:00:00,44,27,0.72,SSW 24 mph,2022-01-17,17,44.0,34.0,1.1899999999999995,2022,1
1544,2022-01-13 00:00:00,35,27,0.03,WNW 14 mph,2022-01-18,18,36.0,30.0,0.0,2022,1
1545,2022-01-13 00:00:00,40,28,0.1,SW 9 mph,2022-01-19,19,49.0,29.0,0.0,2022,1
1546,2022-01-13 00:00:00,32,20,0.13,NNW 9 mph,2022-01-20,20,45.0,23.0,0.30000000000000004,2022,1
1547,2022-01-13 00:00:00,27,18,0.24,N 10 mph,2022-01-21,21,,,,2022,1
1548,2022-01-13 00:00:00,33,24,0.23,WNW 9 mph,2022-01-22,22,29.0,14.0,0.0,2022,1
1549,2022-01-13 00:00:00,31,17,0.24,WNW 7 mph,2022-01-23,23,36.0,24.0,0.02,2022,1
1550,2022-01-13 00:00:00,25,12,0.1,WNW 11 mph,2022-01-24,24,36.0,27.0,0.0,2022,1
1551,2022-01-13 00:00:00,25,15,0.08,WNW 8 mph,2022-01-25,25,42.0,29.0,0.0,2022,1
1552,2022-01-13 00:00:00,28,16,0.15,WNW 9 mph,2022-01-26,26,27.0,20.0,0.0,2022,1
1553,2022-01-13 00:00:00,28,19,0.24,WNW 7 mph,2022-01-27,27,,,,2022,1
1554,2022-01-14 00:00:00,23,12,0.0,N 13 mph,2022-01-15,15,,,,2022,1
1555,2022-01-14 00:00:00,33,31,0.15,NE 9 mph,2022-01-16,16,37.0,10.0,0.34,2022,1
1556,2022-01-14 00:00:00,43,29,0.72,SSW 21 mph,2022-01-17,17,44.0,34.0,1.1899999999999995,2022,1
1557,2022-01-14 00:00:00,35,27,0.01,WNW 16 mph,2022-01-18,18,36.0,30.0,0.0,2022,1
1558,2022-01-14 00:00:00,43,30,0.1,SSW 10 mph,2022-01-19,19,49.0,29.0,0.0,2022,1
1559,2022-01-14 00:00:00,34,18,0.18,NNW 9 mph,2022-01-20,20,45.0,23.0,0.30000000000000004,2022,1
1560,2022-01-14 00:00:00,28,19,0.24,N 11 mph,2022-01-21,21,,,,2022,1
1561,2022-01-14 00:00:00,33,23,0.24,NW 9 mph,2022-01-22,22,29.0,14.0,0.0,2022,1
1562,2022-01-14 00:00:00,31,21,0.16,WNW 8 mph,2022-01-23,23,36.0,24.0,0.02,2022,1
1563,2022-01-14 00:00:00,28,15,0.24,WNW 11 mph,2022-01-24,24,36.0,27.0,0.0,2022,1
1564,2022-01-14 00:00:00,27,17,0.05,WNW 11 mph,2022-01-25,25,42.0,29.0,0.0,2022,1
1565,2022-01-14 00:00:00,30,19,0.24,NW 8 mph,2022-01-26,26,27.0,20.0,0.0,2022,1
1566,2022-01-14 00:00:00,33,21,0.12,WNW 7 mph,2022-01-27,27,,,,2022,1
1567,2022-01-14 00:00:00,33,23,0.24,NW 7 mph,2022-01-28,28,32.0,29.0,0.12,2022,1
1568,2022-01-15 00:00:00,34,32,0.2,NE 9 mph,2022-01-16,16,37.0,10.0,0.34,2022,1
1569,2022-01-15 00:00:00,44,27,0.36,SW 22 mph,2022-01-17,17,44.0,34.0,1.1899999999999995,2022,1
1570,2022-01-15 00:00:00,32,22,0.01,WNW 17 mph,2022-01-18,18,36.0,30.0,0.0,2022,1
1571,2022-01-15 00:00:00,44,33,0.02,SSW 12 mph,2022-01-19,19,49.0,29.0,0.0,2022,1
